Date,Close,High,Low,Open,Volume,stock
2024-01-16,28.383102416992188,28.960534378392293,28.338683400752952,28.78286509108422,29225270.0,2222.SR
2024-01-17,28.20543098449707,28.51635563981996,28.20543098449707,28.51635563981996,25236179.0,2222.SR
2024-01-18,28.33868408203125,28.5607757797422,28.116594078732554,28.294266759136413,19204881.0,2222.SR
2024-01-21,28.427520751953125,28.64961075782776,28.338684410720816,28.47193807536314,11123947.0,2222.SR
2024-01-22,28.427520751953125,28.427520751953125,28.427520751953125,28.427520751953125,0.0,2222.SR
2024-01-23,28.116594314575195,28.249847978789695,27.93892332709328,28.161013332254875,15684453.0,2222.SR
2024-01-24,28.161014556884766,28.338685552093004,28.027759192463158,28.116595537273447,13884658.0,2222.SR
2024-01-25,28.02775764465332,28.294266664366454,27.983340321907257,28.161013001716015,16870115.0,2222.SR
2024-01-28,27.89450454711914,28.161013572231496,27.850087223473224,28.116594554173293,12645751.0,2222.SR
2024-01-29,27.761249542236328,28.027756860076913,27.67241320481873,27.89450320115662,18653657.0,2222.SR
2024-01-30,27.805665969848633,27.983338638972047,27.761248649773854,27.805665969848633,13729576.0,2222.SR
2024-01-31,27.18381690979004,27.85008692378287,27.18381690979004,27.805667906202657,20684022.0,2222.SR
2024-02-01,27.539159774780273,27.539159774780273,27.139397100284707,27.183816116568778,18080487.0,2222.SR
2024-02-04,27.49474334716797,27.539160670484485,27.40590700612266,27.539160670484485,8308324.0,2222.SR
2024-02-05,27.361486434936523,27.539159106939714,27.18381545734551,27.539159106939714,12869589.0,2222.SR
2024-02-06,27.850088119506836,27.850088119506836,27.27265442147046,27.361489071620408,17214251.0,2222.SR
2024-02-07,27.58357810974121,27.80566811608184,27.450324444819287,27.80566811608184,11743893.0,2222.SR
2024-02-08,27.58357810974121,27.80566811608184,27.450324444819287,27.80566811608184,11743893.0,2222.SR
2024-02-11,27.05056381225586,27.450324812374355,26.96172746964765,27.272653821570238,12831893.0,2222.SR
2024-02-12,27.4503231048584,27.539159441940647,26.96172579252433,27.05056212960658,12173609.0,2222.SR
2024-02-13,28.20543098449707,28.24984830828254,27.49474363745576,27.49474363745576,32885941.0,2222.SR
2024-02-14,28.383102416992188,28.560775093124693,28.07217608096641,28.20542974085968,22818423.0,2222.SR
2024-02-15,28.383102416992188,28.69402705860575,28.2498470626867,28.383102416992188,22239458.0,2222.SR
2024-02-18,28.383102416992188,28.516354382473246,28.294266078925936,28.338683400752952,8742507.0,2222.SR
2024-02-19,28.383102416992188,28.427519738819207,28.2498470626867,28.338683400752952,12043315.0,2222.SR
2024-02-20,28.116594314575195,28.42752066068388,28.027757973628102,28.38310333741647,10781599.0,2222.SR
2024-02-21,28.427520751953125,28.560776111007726,28.027758063613874,28.072177081436166,19596113.0,2222.SR
2024-02-25,28.383102416992188,28.516354382473246,28.294266078925936,28.427519738819207,3965313.0,2222.SR
2024-02-26,28.249847412109375,28.42752009043952,28.161012767356542,28.29426642889803,7498271.0,2222.SR
2024-02-27,28.383102416992188,28.383102416992188,28.116593402793427,28.2498470626867,5686447.0,2222.SR
2024-02-28,28.33868408203125,28.383103099338342,28.161013096039646,28.33868408203125,4593928.0,2222.SR
2024-02-29,28.161014556884766,28.338685552093004,28.161014556884766,28.338685552093004,6418785.0,2222.SR
2024-03-03,28.02775764465332,28.249847647208142,27.983340321907257,28.161013001716015,5610229.0,2222.SR
2024-03-04,27.716833114624023,28.072176781342332,27.627996774341383,28.02775776399488,12502459.0,2222.SR
2024-03-05,27.716833114624023,27.716833114624023,27.716833114624023,27.716833114624023,0.0,2222.SR
2024-03-06,28.161014556884766,28.20543188208374,27.89450552245389,28.072178212074476,10397647.0,2222.SR
2024-03-07,28.20543098449707,28.24984830828254,27.850087310976416,28.161013660711596,8148176.0,2222.SR
2024-03-10,28.605195999145508,29.004958723327288,28.471940628143297,28.51635795553575,16067368.0,2222.SR
2024-03-11,28.33868408203125,28.60519310263704,28.205430418934483,28.60519310263704,9842342.0,2222.SR
2024-03-12,28.471935272216797,28.5163525912538,28.338681620693688,28.427517953179798,5521581.0,2222.SR
2024-03-13,28.471935272216797,28.649607937189014,28.24984528820758,28.471935272216797,11826137.0,2222.SR
2024-03-14,28.18467903137207,28.635633895874022,28.13958423302439,28.590539097526342,21219052.0,2222.SR
2024-03-17,28.0944881439209,28.274870780581832,28.04939334488382,28.229774261288444,4824836.0,2222.SR
2024-03-18,28.049392700195312,28.13958401645282,27.959201383937806,28.13958401645282,7729020.0,2222.SR
2024-03-19,28.31996726989746,28.31996726989746,28.004298497028277,28.049395019013254,9657336.0,2222.SR
2024-03-20,28.139585494995117,28.36506293735804,28.139585494995117,28.319966416731635,9692133.0,2222.SR
2024-03-21,28.139585494995117,28.229775095735196,28.094488974368716,28.184680295365155,8714425.0,2222.SR
2024-03-24,28.139585494995117,28.229775095735196,28.004297653372273,28.184680295365155,7391076.0,2222.SR
2024-03-25,27.823917388916016,28.139586159732374,27.823917388916016,28.139586159732374,10517017.0,2222.SR
2024-03-26,27.823917388916016,28.004298314913644,27.778820867224304,27.86901219035132,11663894.0,2222.SR
2024-03-27,27.778820037841797,27.95920267871021,27.778820037841797,27.869011358276,9873178.0,2222.SR
2024-03-28,27.73372459411621,27.914107230798354,27.73372459411621,27.914107230798354,14858014.0,2222.SR
2024-03-31,27.823917388916016,27.91410871204303,27.733726065788996,27.778820867224304,5753150.0,2222.SR
2024-04-01,27.73372459411621,28.00429682888311,27.68862979507383,27.82391591245728,8746188.0,2222.SR
2024-04-02,27.598440170288086,27.778821097782842,27.5082488464125,27.733726295973256,15956370.0,2222.SR
2024-04-03,27.463151931762695,27.688629363976652,27.327864096229288,27.688629363976652,22460020.0,2222.SR
2024-04-04,27.327865600585938,27.643534367113816,27.23767599894059,27.598439566291137,20947930.0,2222.SR
2024-04-14,27.327865600585938,27.327865600585938,27.327865600585938,27.327865600585938,0.0,2222.SR
2024-04-15,27.327865600585938,27.778820489838225,27.327865600585938,27.643534367113816,16717457.0,2222.SR
2024-04-16,26.96710205078125,27.463153461435343,26.87691072882083,27.41805694032694,24539116.0,2222.SR
2024-04-17,27.012195587158203,27.192576490891337,26.967099071032774,27.10238517889667,16440263.0,2222.SR
2024-04-18,26.96710205078125,27.10238817359368,26.922007249929234,27.057293372741665,7985988.0,2222.SR
2024-04-21,27.102384567260742,27.237672392327713,26.967098462449925,27.057289772409188,8988623.0,2222.SR
2024-04-22,27.192581176757812,27.32786730793442,27.057295045581206,27.147486373117772,12033500.0,2222.SR
2024-04-23,27.147485733032227,27.327866663595838,27.057294407622194,27.237677058442255,6951340.0,2222.SR
2024-04-24,27.147485733032227,27.237677058442255,27.057294407622194,27.147485733032227,9461809.0,2222.SR
2024-04-25,27.147485733032227,27.237677058442255,27.057294407622194,27.102389210198986,9004561.0,2222.SR
2024-04-28,27.147485733032227,27.147485733032227,27.147485733032227,27.147485733032227,0.0,2222.SR
2024-04-29,27.147485733032227,27.282771861019047,27.102389210198986,27.192580535609018,14024922.0,2222.SR
2024-04-30,27.147485733032227,27.192580535609018,27.057294407622194,27.147485733032227,9002900.0,2222.SR
2024-05-01,27.102384567260742,27.14748108236845,27.012194977557634,27.14748108236845,9443813.0,2222.SR
2024-05-02,27.012195587158203,27.1474816950221,26.967099071032774,27.10238517889667,9544445.0,2222.SR
2024-05-05,27.057292938232422,27.102387738360267,26.967101617720378,27.057292938232422,4981602.0,2222.SR
2024-05-06,27.012195587158203,27.05729038302744,26.967099071032774,27.05729038302744,6314792.0,2222.SR
2024-05-07,27.012195587158203,27.282767802886,26.92200427516354,27.05729038302744,22174344.0,2222.SR
2024-05-08,27.012195587158203,27.10238517889667,26.967099071032774,27.05729038302744,12565895.0,2222.SR
2024-05-09,26.922006607055664,27.057292726637584,26.922006607055664,27.01219792686239,9827019.0,2222.SR
2024-05-12,27.012195587158203,27.05729038302744,26.967099071032774,27.05729038302744,3742149.0,2222.SR
2024-05-13,27.012195587158203,27.10238517889667,27.012195587158203,27.05729038302744,10656503.0,2222.SR
2024-05-14,26.876909255981445,27.10238668839826,26.876909255981445,27.05729189001741,14990072.0,2222.SR
2024-05-15,26.85995101928711,27.089131494702556,26.76828022792754,27.089131494702556,8871583.0,2222.SR
2024-05-16,27.272476196289062,27.318311591333313,26.859950646857865,26.951623185454604,12022949.0,2222.SR
2024-05-19,27.272476196289062,27.272476196289062,27.272476196289062,27.272476196289062,0.0,2222.SR
2024-05-20,27.40998649597168,27.50165904248163,27.27247855046095,27.3641510969709,11365375.0,2222.SR
2024-05-21,27.455820083618164,27.455820083618164,27.36414754899428,27.40998294205214,7672447.0,2222.SR
2024-05-22,27.5474910736084,27.5474910736084,27.409983144908978,27.455820286814237,13327969.0,2222.SR
2024-05-23,27.455820083618164,27.547490869733885,27.455820083618164,27.501655476676024,10312525.0,2222.SR
2024-05-26,26.997461318969727,27.455822280252686,26.81411623505322,27.455822280252686,10048718.0,2222.SR
2024-05-27,27.043296813964844,27.22664189854759,26.99746141707331,27.043296813964844,6216785.0,2222.SR
2024-05-28,26.814117431640625,27.134970468558517,26.814117431640625,27.08913332127974,6318494.0,2222.SR
2024-05-29,26.630767822265625,26.951620804758434,26.630767822265625,26.859948274259335,6575159.0,2222.SR
2024-05-30,26.630767822265625,26.630767822265625,26.630767822265625,26.630767822265625,0.0,2222.SR
2024-06-02,26.630767822265625,26.630767822265625,26.630767822265625,26.630767822265625,0.0,2222.SR
2024-06-03,26.493263244628906,26.584935786698495,26.126574824858864,26.218247366928452,15880634.0,2222.SR
2024-06-04,25.851558685302734,26.53910012109793,25.851558685302734,26.49326297627328,13966119.0,2222.SR
2024-06-05,25.851558685302734,26.03490201907648,25.759886144161715,26.03490201907648,17379225.0,2222.SR
2024-06-06,25.94322967529297,26.264082697473206,25.89739427862792,25.94322967529297,12813303.0,2222.SR
2024-06-09,26.218246459960938,26.63077026224119,25.57654043618066,25.622377579883967,656283074.0,2222.SR
2024-06-10,25.98906898498535,26.401592834853037,25.94323183599442,26.355757434370556,77118526.0,2222.SR
2024-06-11,25.851558685302734,26.1265745602175,25.851558685302734,26.03490201907648,112909661.0,2222.SR
2024-06-12,25.94322967529297,25.98906682046632,25.851558881962877,25.94322967529297,116323177.0,2222.SR
2024-06-13,25.393198013305664,25.89739437248163,25.393198013305664,25.89739437248163,42390044.0,2222.SR
2024-06-23,25.7598876953125,25.851560241973647,25.66821514865135,25.7598876953125,11073861.0,2222.SR
2024-06-24,25.668216705322266,25.759889257542977,25.530708751245456,25.71405210717837,18950131.0,2222.SR
2024-06-25,25.34735870361328,25.668211699559407,25.34735870361328,25.62237630664203,18849482.0,2222.SR
2024-06-26,25.393198013305664,25.48486880696798,25.301525471135044,25.393198013305664,13093431.0,2222.SR
2024-06-27,25.393198013305664,25.5765413491386,25.393198013305664,25.393198013305664,16542271.0,2222.SR
2024-06-30,25.393198013305664,25.393198013305664,25.393198013305664,25.393198013305664,0.0,2222.SR
2024-07-01,25.668216705322266,25.94323261347589,25.622381303466163,25.668216705322266,27611872.0,2222.SR
2024-07-02,25.714048385620117,25.943228858748668,25.668212990397706,25.805720924573187,20459402.0,2222.SR
2024-07-03,25.53070640563965,25.80572228852649,25.53070640563965,25.80572228852649,12319500.0,2222.SR
2024-07-04,25.851558685302734,25.851558685302734,25.57654106187968,25.622378206704337,13351001.0,2222.SR
2024-07-07,25.805721282958984,25.943229219044152,25.75988588710002,25.897393823185187,7220793.0,2222.SR
2024-07-08,25.89739418029785,25.89739418029785,25.75988624231651,25.805721638807526,11709463.0,2222.SR
2024-07-09,25.805721282958984,25.897393823185187,25.71404874273278,25.85155842732622,11185511.0,2222.SR
2024-07-10,25.7598876953125,25.805723094388874,25.66821514865135,25.805723094388874,18194817.0,2222.SR
2024-07-11,25.805721282958984,25.85155842732622,25.71404874273278,25.75988588710002,14399366.0,2222.SR
2024-07-14,25.7598876953125,25.897395641050025,25.7598876953125,25.805723094388874,11825264.0,2222.SR
2024-07-15,25.7598876953125,25.851560241973647,25.714050547727727,25.805723094388874,13355106.0,2222.SR
2024-07-16,25.89739418029785,25.89739418029785,25.75988624231651,25.805721638807526,19813530.0,2222.SR
2024-07-17,25.98906898498535,26.355757434370556,25.897396435511936,25.897396435511936,19264538.0,2222.SR
2024-07-18,26.080738067626953,26.218245999304347,25.989065530339285,26.080738067626953,14552209.0,2222.SR
2024-07-21,26.126575469970703,26.21824801430385,25.98906752772516,26.034902925637557,7924443.0,2222.SR
2024-07-22,26.034902572631836,26.172410513012917,25.989067175340917,26.126575115722,9813803.0,2222.SR
2024-07-23,25.7598876953125,26.08074073437232,25.7598876953125,26.034903586787546,15305405.0,2222.SR
2024-07-24,25.668216705322266,25.80572465939908,25.668216705322266,25.759889257542977,9145155.0,2222.SR
2024-07-25,25.668216705322266,25.759889257542977,25.668216705322266,25.71405210717837,22235750.0,2222.SR
2024-07-28,25.851558685302734,25.897394081619098,25.714048999337063,25.714048999337063,5016173.0,2222.SR
2024-07-29,25.576539993286133,25.897392999620237,25.576539993286133,25.897392999620237,17789061.0,2222.SR
2024-07-30,25.34735870361328,25.668211699559407,25.301523310695902,25.62237630664203,14937713.0,2222.SR
2024-07-31,25.301528930664062,25.439036888467584,25.25569177905719,25.393201485369257,14093700.0,2222.SR
2024-08-01,25.20985221862793,25.439032693342728,25.16401682308827,25.347360153755158,17299251.0,2222.SR
2024-08-04,24.88899803161621,25.07234310215258,24.65981756769984,25.026505960264398,17797392.0,2222.SR
2024-08-05,24.568147659301758,24.88900069279249,24.568147659301758,24.88900069279249,35547837.0,2222.SR
2024-08-06,24.934837341308594,25.20985322251451,24.797327652197303,24.84316479807051,25157030.0,2222.SR
2024-08-07,25.439035415649414,25.439035415649414,25.07234696656697,25.164019515964693,18086752.0,2222.SR
2024-08-08,25.439035415649414,25.6682159148895,25.393200015204776,25.53070796504714,17357744.0,2222.SR
2024-08-11,25.622379302978516,25.668214701255984,25.530706757915215,25.668214701255984,12398587.0,2222.SR
2024-08-12,25.622379302978516,25.714050099533452,25.530706757915215,25.668214701255984,20835997.0,2222.SR
2024-08-13,25.851558685302734,25.851558685302734,25.622378206704337,25.6682136030207,14572319.0,2222.SR
2024-08-14,25.805721282958984,25.989066363411393,25.805721282958984,25.85155842732622,14448655.0,2222.SR
2024-08-15,25.851558685302734,25.897394081619098,25.805721540478082,25.851558685302734,12476935.0,2222.SR
2024-08-18,25.94322967529297,25.98906682046632,25.851558881962877,25.851558881962877,9824102.0,2222.SR
2024-08-19,25.98906898498535,25.98906898498535,25.851561035029455,25.94323183599442,13651532.0,2222.SR
2024-08-20,25.851558685302734,25.989066622760117,25.759886144161715,25.989066622760117,14134031.0,2222.SR
2024-08-21,25.880937576293945,26.067467567675823,25.834305967889392,26.067467567675823,19372387.0,2222.SR
2024-08-22,25.787670135498047,25.92756672632899,25.741038531514956,25.880935122345896,13558913.0,2222.SR
2024-08-25,25.97420310974121,25.97420310974121,25.83430650274937,25.88093811211936,8706710.0,2222.SR
2024-08-26,26.067466735839844,26.11409834275634,25.9275683573268,25.97420174312507,14857870.0,2222.SR
2024-08-27,25.97420310974121,26.160731326103036,25.97420310974121,26.06746810736306,18005073.0,2222.SR
2024-08-28,25.880937576293945,25.974202571984886,25.787672580603004,25.9275691846985,15561397.0,2222.SR
2024-08-29,26.067466735839844,26.067466735839844,25.834305143493804,25.880936750410303,74726722.0,2222.SR
2024-09-01,25.97420310974121,26.114099716733048,25.92756972148935,26.114099716733048,7897357.0,2222.SR
2024-09-02,26.02083396911621,26.16073057207583,25.880937366156594,26.02083396911621,28864585.0,2222.SR
2024-09-03,26.02083396911621,26.114098964049898,25.927568974182527,26.067467356023965,10065207.0,2222.SR
2024-09-04,25.787670135498047,25.92756672632899,25.787670135498047,25.92756672632899,12833496.0,2222.SR
2024-09-05,25.694406509399414,25.88093649297355,25.694406509399414,25.834304886520897,11180896.0,2222.SR
2024-09-08,25.461244583129883,25.694406170077528,25.461244583129883,25.64777456424069,11390315.0,2222.SR
2024-09-09,25.414613723754883,25.554510324256075,25.414613723754883,25.507878717049607,9740656.0,2222.SR
2024-09-10,25.367982864379883,25.507879469005132,25.367982864379883,25.461246081542157,10842342.0,2222.SR
2024-09-11,25.18145179748535,25.41461338820281,25.18145179748535,25.367981781612023,15127401.0,2222.SR
2024-09-12,25.274717330932617,25.414613932583322,25.22808394446118,25.321348938522252,9048831.0,2222.SR
2024-09-15,25.367982864379883,25.461246081542157,25.321349476916904,25.367982864379883,7807891.0,2222.SR
2024-09-16,25.414613723754883,25.46124533096135,25.32134873046016,25.414613723754883,8882105.0,2222.SR
2024-09-17,25.367982864379883,25.461246081542157,25.321349476916904,25.41461447296102,9236632.0,2222.SR
2024-09-18,25.274717330932617,25.414613932583322,25.274717330932617,25.367982324993687,7676936.0,2222.SR
2024-09-19,25.55451011657715,25.55451011657715,25.32134852467611,25.367981910385385,14363877.0,2222.SR
2024-09-22,25.601144790649414,25.694408008997826,25.461246405363067,25.554511402593345,5693077.0,2222.SR
2024-09-24,25.694406509399414,25.741039894733827,25.601143296494108,25.64777490294676,8761561.0,2222.SR
2024-09-25,25.880937576293945,25.880937576293945,25.647775976507514,25.741040972198455,10780703.0,2222.SR
2024-09-26,25.74104118347168,25.880937788715393,25.69440779580254,25.880937788715393,8365226.0,2222.SR
2024-09-29,25.414613723754883,25.741040310845523,25.367982116548415,25.741040310845523,11539293.0,2222.SR
2024-09-30,25.274717330932617,25.461245540172953,25.274717330932617,25.461245540172953,16156912.0,2222.SR
2024-10-01,25.367982864379883,25.367982864379883,25.274717868335767,25.274717868335767,10098086.0,2222.SR
2024-10-02,25.367982864379883,25.367982864379883,25.367982864379883,25.367982864379883,0.0,2222.SR
2024-10-03,25.228084564208984,25.367982948178206,25.18145295547381,25.367982948178206,16742996.0,2222.SR
2024-10-06,25.18145179748535,25.367981781612023,25.088186805422016,25.321348396139474,18425894.0,2222.SR
2024-10-07,25.13482093811035,25.274717540923362,25.08818755125147,25.181452546087417,23967789.0,2222.SR
2024-10-08,25.228084564208984,25.228084564208984,25.08818795912161,25.18145295547381,10505170.0,2222.SR
2024-10-09,25.13482093811035,25.22808415406448,25.13482093811035,25.181452546087417,11460938.0,2222.SR
2024-10-10,25.228084564208984,25.274717951826005,25.134821346738633,25.18145295547381,10151521.0,2222.SR
2024-10-13,25.367982864379883,25.41461447296102,25.228084480872788,25.228084480872788,6610299.0,2222.SR
2024-10-14,25.367982864379883,25.41461447296102,25.274717868335767,25.367982864379883,10521596.0,2222.SR
2024-10-15,25.321348190307617,25.367981575401092,25.181451592790687,25.367981575401092,16370270.0,2222.SR
2024-10-16,25.274717330932617,25.367982324993687,25.181452336871548,25.22808394446118,18008306.0,2222.SR
2024-10-17,25.18145179748535,25.321348396139474,25.18145179748535,25.321348396139474,10051908.0,2222.SR
2024-10-20,25.228084564208984,25.274717951826005,25.18145295547381,25.228084564208984,4179441.0,2222.SR
2024-10-21,25.274717330932617,25.321348938522252,25.181452336871548,25.22808394446118,9184998.0,2222.SR
2024-10-22,25.18145179748535,25.274716789548688,25.18145179748535,25.274716789548688,7100886.0,2222.SR
2024-10-23,25.13482093811035,25.22808415406448,25.13482093811035,25.181452546087417,8935819.0,2222.SR
2024-10-24,25.228084564208984,25.228084564208984,25.134821346738633,25.134821346738633,6429624.0,2222.SR
2024-10-27,25.228084564208984,25.32134956056118,25.228084564208984,25.228084564208984,5330461.0,2222.SR
2024-10-28,25.18145179748535,25.274716789548688,25.18145179748535,25.228083404076138,7441263.0,2222.SR
2024-10-29,25.18145179748535,25.228083404076138,25.134820190894565,25.18145179748535,7824235.0,2222.SR
2024-10-30,25.228084564208984,25.228084564208984,25.134821346738633,25.18145295547381,7589139.0,2222.SR
2024-10-31,25.18145179748535,25.228083404076138,25.134820190894565,25.228083404076138,9312084.0,2222.SR
2024-11-03,25.274717330932617,25.321348938522252,25.181452336871548,25.181452336871548,7098588.0,2222.SR
2024-11-04,25.64777374267578,25.694405347018883,25.274715571285924,25.321347175629025,23073759.0,2222.SR
2024-11-05,25.694406509399414,25.694406509399414,25.461244919372625,25.601143296494108,20287674.0,2222.SR
2024-11-06,25.694406509399414,25.694406509399414,25.50787830470704,25.694406509399414,16718090.0,2222.SR
2024-11-07,26.114097595214844,26.207362585259816,25.787671019498315,25.787671019498315,38332150.0,2222.SR
2024-11-10,26.160728454589844,26.300626825107713,26.067465246086833,26.160728454589844,18968085.0,2222.SR
2024-11-11,26.160728454589844,26.25399344197453,26.020831862953653,26.160728454589844,21552417.0,2222.SR
2024-11-12,26.160728454589844,26.160728454589844,25.974200258702147,26.160728454589844,17268952.0,2222.SR
2024-11-13,26.02083396911621,26.16073057207583,26.02083396911621,26.114098964049898,26043736.0,2222.SR
2024-11-14,26.114097595214844,26.160729200796467,26.020832605169876,26.067465989633224,19926226.0,2222.SR
2024-11-17,26.571025848388672,26.571025848388672,26.571025848388672,26.571025848388672,0.0,2222.SR
2024-11-18,26.3812313079834,26.523577533140358,26.19143935778652,26.238886892833882,23054625.0,2222.SR
2024-11-19,26.523576736450195,26.665921147324106,26.42867985919846,26.42867985919846,22202681.0,2222.SR
2024-11-20,26.571025848388672,26.571025848388672,26.428681429059516,26.523578311948118,13226712.0,2222.SR
2024-11-21,26.523576736450195,26.618471803694543,26.476127392820633,26.523576736450195,18374731.0,2222.SR
2024-11-24,26.618471145629883,26.71336802053557,26.57102361318071,26.618471145629883,15936388.0,2222.SR
2024-11-25,26.571025848388672,26.665922731277274,26.571025848388672,26.618473384829226,162803724.0,2222.SR
2024-11-26,26.096540451049805,26.571023004705257,26.096540451049805,26.571023004705257,16122065.0,2222.SR
2024-11-27,26.049095153808594,26.38123152184751,25.954198272937138,26.096542689240593,19599097.0,2222.SR
2024-11-28,26.049095153808594,26.19143957011205,25.90674892749768,26.096542689240593,15865004.0,2222.SR
2024-12-01,26.049095153808594,26.19143957011205,25.90674892749768,26.096542689240593,15865004.0,2222.SR
2024-12-02,26.19144058227539,26.19144058227539,25.954199275932332,26.19144058227539,14424053.0,2222.SR
2024-12-03,26.286334991455078,26.33378252425259,26.096541240250314,26.191438115852698,14913837.0,2222.SR
2024-12-04,26.47612762451172,26.47612762451172,26.191438800272604,26.286335678354774,12504950.0,2222.SR
2024-12-05,26.523576736450195,26.523576736450195,26.333782981946722,26.476127392820633,14619435.0,2222.SR
2024-12-08,26.523576736450195,26.57102427007237,26.476127392820633,26.523576736450195,8680731.0,2222.SR
2024-12-09,26.855712890625,26.855712890625,26.47612719446919,26.571024071009987,21826396.0,2222.SR
2024-12-10,27.18785285949707,27.282749742341498,26.85571467454533,26.85571467454533,25182331.0,2222.SR
2024-12-11,27.09295654296875,27.282750312624803,27.0455090055585,27.235302775214556,14316064.0,2222.SR
2024-12-12,26.998058319091797,27.140402724727004,26.950608977208514,27.09295338284372,8618228.0,2222.SR
2024-12-15,26.998058319091797,27.09295338284372,26.950608977208514,26.998058319091797,4594622.0,2222.SR
2024-12-16,27.045507431030273,27.045507431030273,26.85571367242358,26.998059896382312,10630628.0,2222.SR
2024-12-17,26.713369369506836,27.092955078290547,26.713369369506836,27.04550754344537,11132388.0,2222.SR
2024-12-18,26.998058319091797,26.998058319091797,26.665920165938097,26.760817039697343,10508585.0,2222.SR
2024-12-19,27.519989013671875,27.519989013671875,26.760817626952836,26.903162035711734,101328774.0,2222.SR
2024-12-22,26.998058319091797,27.330194662238174,26.998058319091797,27.330194662238174,14012097.0,2222.SR
2024-12-23,27.045507431030273,27.18785184498158,26.998059896382312,27.045507431030273,5281904.0,2222.SR
2024-12-24,26.808265686035156,27.092954509140537,26.808265686035156,27.045506975292106,5262134.0,2222.SR
2024-12-25,26.665922164916992,26.85571411665569,26.665922164916992,26.808266581222878,3460432.0,2222.SR
2024-12-26,26.571025848388672,26.713370267717828,26.571025848388672,26.665922731277274,3841631.0,2222.SR
2024-12-29,26.428680419921875,26.665921713080944,26.381231075285605,26.57102483381583,16343880.0,2222.SR
2024-12-30,26.47612762451172,26.571024502593893,26.381230746429548,26.428680090474334,14128315.0,2222.SR
2024-12-31,26.618471145629883,26.71336802053557,26.523576080731537,26.57102361318071,8325694.0,2222.SR
2025-01-01,26.618471145629883,26.665920488086396,26.57102361318071,26.618471145629883,3345060.0,2222.SR
2025-01-02,26.618471145629883,26.665920488086396,26.57102361318071,26.618471145629883,4491119.0,2222.SR
2025-01-05,26.618471145629883,26.665920488086396,26.57102361318071,26.618471145629883,3904538.0,2222.SR
2025-01-06,26.523576736450195,26.665921147324106,26.523576736450195,26.618471803694543,13064249.0,2222.SR
2025-01-07,26.3812313079834,26.618472603235073,26.3812313079834,26.571025068187716,9854952.0,2222.SR
2025-01-08,26.571025848388672,26.665922731277274,26.38123208261147,26.38123208261147,11963308.0,2222.SR
2025-01-09,26.571025848388672,26.571025848388672,26.571025848388672,26.571025848388672,0.0,2222.SR
2025-01-12,26.571025848388672,26.665922731277274,26.523578311948118,26.571025848388672,6193127.0,2222.SR
2025-01-13,26.618471145629883,26.903161770346937,26.618471145629883,26.665920488086396,11237325.0,2222.SR
2025-01-14,26.665922164916992,26.7133697003498,26.571025284043916,26.618472819476725,4921809.0,2222.SR
2025-01-15,26.665922164916992,26.665922164916992,26.571025284043916,26.665922164916992,6908259.0,2222.SR
2025-01-16,26.808265686035156,26.808265686035156,26.665921274482468,26.665921274482468,9292858.0,2222.SR
2025-01-19,26.713369369506836,26.80826624920462,26.713369369506836,26.80826624920462,5063771.0,2222.SR
2025-01-20,26.713369369506836,26.80826624920462,26.713369369506836,26.713369369506836,5178085.0,2222.SR
2025-01-21,26.571025848388672,26.760819614165875,26.571025848388672,26.760819614165875,6795442.0,2222.SR
2025-01-22,26.571025848388672,26.713370267717828,26.571025848388672,26.571025848388672,6498035.0,2222.SR
2025-01-23,26.665922164916992,26.665922164916992,26.571025284043916,26.571025284043916,6371400.0,2222.SR
2025-01-26,26.618471145629883,26.665920488086396,26.57102361318071,26.665920488086396,3785442.0,2222.SR
2025-01-27,26.523576736450195,26.665921147324106,26.476127392820633,26.618471803694543,9324644.0,2222.SR
2025-01-28,26.523576736450195,26.523576736450195,26.523576736450195,26.523576736450195,0.0,2222.SR
2025-01-29,26.333784103393555,26.523577865979558,26.238887222100555,26.476128520329326,17676359.0,2222.SR
2025-01-30,26.3812313079834,26.3812313079834,26.238886892833882,26.3812313079834,6598029.0,2222.SR
2025-02-02,26.333784103393555,26.381231639036326,26.286336567750787,26.381231639036326,3873083.0,2222.SR
2025-02-03,26.286334991455078,26.33378252425259,26.191438115852698,26.33378252425259,8174492.0,2222.SR
2025-02-04,26.286334991455078,26.286334991455078,26.143988773047827,26.286334991455078,12378858.0,2222.SR
2025-02-05,26.286334991455078,26.286334991455078,26.191438115852698,26.286334991455078,5564384.0,2222.SR
2025-02-06,26.2388858795166,26.333782755953944,26.191438346301613,26.28633522273896,7933082.0,2222.SR
2025-02-09,26.2388858795166,26.28633522273896,26.191438346301613,26.2388858795166,4372437.0,2222.SR
2025-02-10,26.333784103393555,26.333784103393555,26.191439686457784,26.238887222100555,6805334.0,2222.SR
2025-02-11,26.333784103393555,26.333784103393555,26.238887222100555,26.333784103393555,5996171.0,2222.SR
2025-02-12,26.3812313079834,26.3812313079834,26.28633623788868,26.28633623788868,8007218.0,2222.SR
2025-02-13,26.3812313079834,26.3812313079834,26.28633623788868,26.33378377293604,5080887.0,2222.SR
2025-02-16,26.3812313079834,26.4286806530382,26.33378377293604,26.3812313079834,4747700.0,2222.SR
2025-02-17,26.2388858795166,26.381230289168933,26.2388858795166,26.333782755953944,9085215.0,2222.SR
2025-02-18,26.19144058227539,26.333785004079722,26.19144058227539,26.238888119540995,7165570.0,2222.SR
